index, img_id, is_valid, scale, proc_id, file_name, pos, angle_deg, overlap_pixels_prev, overlap_pixels_next, packet_array_count,tag, c_packet, c_track, c_imc,root_bucket, next_bucket, next, bucket_id, pkg_index, packet_id, from_proc_id, is_center,pkg_row_start, pkg_row_end, pkg_col_start, pkg_col_end, img_row_start, img_col_start, img_row_count, img_col_count 
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7460,5,1,2019,2242,563,786,0,0,224,224
1474,1475,1,1,6,,0,24.9359,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7461,6,1,2050,2273,1335,1558,0,0,224,224
1475,1476,1,1,6,,0,25.9535,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,21,1,7460,5,0,2406,2430,715,938,0,0,25,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,21,0,7461,6,1,0,198,715,938,25,0,199,224
1476,1477,1,1,6,,0,24.985,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7461,6,1,1950,2173,273,496,0,0,224,224
1477,1478,1,1,6,,0,22.8767,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7463,6,1,1386,1609,1054,1277,0,0,224,224
1478,1479,1,1,5,,0,21.5568,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,21,0,7464,5,1,1645,1868,1525,1711,0,0,224,187
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,1,7764,5,0,2156,2379,0,36,0,187,224,37
1479,1480,1,1,5,,0,21.5576,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,20,1,7161,6,0,112,335,1644,1711,0,0,224,68
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,21,0,7464,5,1,1641,1864,0,155,0,68,224,156
1480,1481,1,1,5,,0,19.8834,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7466,5,1,195,418,744,967,0,0,224,224
1481,1482,1,1,6,,0,18.6404,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7467,6,1,297,520,1444,1667,0,0,224,224
1482,1483,1,1,6,,0,18.7365,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7467,6,1,101,324,1216,1439,0,0,224,224
1483,1484,1,1,6,,0,18.2006,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,21,0,7467,6,1,1193,1416,854,1077,0,0,224,224
1484,1485,1,1,5,,0,16.8762,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7468,5,1,1462,1685,586,809,0,0,224,224
1485,1486,1,1,5,,0,16.813,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7468,5,1,1591,1814,533,756,0,0,224,224
1486,1487,1,1,6,,0,15.9584,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7469,6,1,901,1124,217,440,0,0,224,224
1487,1488,1,1,6,,0,15.8993,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7469,6,1,1020,1243,133,356,0,0,224,224
1488,1489,1,1,5,,0,15.1827,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7470,5,1,51,274,1511,1711,0,0,224,201
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,7770,5,0,416,639,0,22,0,201,224,23
1489,1490,1,1,6,,0,13.0476,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7471,6,1,1970,2193,1129,1352,0,0,224,224
1490,1491,1,1,6,,0,13.1478,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7471,6,1,1765,1988,822,1045,0,0,224,224
1491,1492,1,1,5,,0,12.7164,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7472,5,1,213,436,808,1031,0,0,224,224
1492,1493,1,1,5,,0,11.9387,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7472,5,1,1796,2019,463,686,0,0,224,224
1493,1494,1,1,6,,0,11.0735,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7473,6,1,1130,1353,1538,1711,0,0,224,174
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,7773,6,0,1399,1622,0,49,0,174,224,50
1494,1495,1,1,5,,0,9.95636,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7474,5,1,975,1198,994,1217,0,0,224,224
1495,1496,1,1,5,,0,10.3656,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7474,5,1,141,364,599,822,0,0,224,224
1496,1497,1,1,5,,0,7.20011,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7476,5,1,1728,1951,475,698,0,0,224,224
1497,1498,1,1,6,,0,6.03505,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7477,6,1,1670,1893,620,843,0,0,224,224
1498,1499,1,1,5,,0,4.89892,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7478,5,1,1553,1776,1067,1290,0,0,224,224
1499,1500,1,1,5,,0,5.29865,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7478,5,1,738,961,745,968,0,0,224,224
1500,1501,1,1,5,,0,3.08926,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7480,5,1,373,596,705,928,0,0,224,224
1501,1502,1,1,5,,0,2.77315,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7480,5,1,1018,1241,432,655,0,0,224,224
1502,1503,1,1,5,,0,3.2237,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7480,5,1,101,324,19,242,0,0,224,224
1503,1504,1,1,6,,0,1.24688,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7481,6,1,1694,1917,1347,1570,0,0,224,224
1504,1505,1,1,6,,0,-2.88772,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7485,6,1,389,612,1256,1479,0,0,224,224
1505,1506,1,1,6,,0,-3.34401,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7485,6,1,1317,1540,989,1212,0,0,224,224
1506,1507,1,1,6,,0,-5.27587,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7487,6,1,390,613,1540,1711,0,0,224,172
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,7787,6,0,284,507,0,51,0,172,224,52
1507,1508,1,1,5,,0,-6.38758,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7488,5,1,223,446,1467,1690,0,0,224,224
1508,1509,1,1,5,,0,-7.41154,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,22,0,7488,5,1,2308,2430,664,887,0,0,123,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,1,7489,6,0,0,100,664,887,123,0,101,224
1509,1510,1,1,5,,0,-7.00066,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7488,5,1,1471,1694,695,918,0,0,224,224
1510,1511,1,1,5,,0,-28.8504,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7506,5,1,2170,2393,1096,1319,0,0,224,224
1511,1512,1,1,6,,0,-31.903,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7509,6,1,1088,1311,143,366,0,0,224,224
1512,1513,1,1,6,,0,-37.1011,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7513,6,1,1933,2156,336,559,0,0,224,224
1513,1514,1,1,6,,0,-58.6758,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7531,6,1,2029,2252,176,399,0,0,224,224
1514,1515,1,1,5,,0,-59.1762,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7532,5,1,614,837,1117,1340,0,0,224,224
1515,1516,1,1,5,,0,-152.662,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7610,5,1,754,977,1081,1304,0,0,224,224
1516,1517,1,1,5,,0,-159.545,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7616,5,1,126,349,1206,1429,0,0,224,224
1517,1518,1,1,5,,0,-164.91,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7620,5,1,1280,1503,690,913,0,0,224,224
1518,1519,1,1,5,,0,-169.991,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7624,5,1,1863,2086,739,962,0,0,224,224
1519,1520,1,1,5,,0,98.8271,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7700,5,1,1758,1981,1412,1635,0,0,224,224
1520,1521,1,1,6,,0,95.1836,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7703,6,1,1832,2055,1196,1419,0,0,224,224
1521,1522,1,1,5,,0,93.9664,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7704,5,1,1859,2082,1510,1711,0,0,224,202
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,8002,5,0,593,816,0,21,0,202,224,22
1522,1523,1,1,5,,0,94.2104,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7704,5,1,1365,1588,396,619,0,0,224,224
1523,1524,1,1,5,,0,92.1892,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7706,5,1,590,813,1487,1710,0,0,224,224
1524,1525,1,1,5,,0,92.3662,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7706,5,1,231,454,1327,1550,0,0,224,224
1525,1526,1,1,6,,0,90.8278,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7707,6,1,911,1134,1296,1519,0,0,224,224
1526,1527,1,1,5,,0,89.495,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7708,5,1,1172,1395,605,828,0,0,224,224
1527,1528,1,1,6,,0,88.5947,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7709,6,1,563,786,531,754,0,0,224,224
1528,1529,1,1,6,,0,88.0896,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7709,6,1,1585,1808,411,634,0,0,224,224
1529,1530,1,1,6,,0,85.416,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7711,6,1,2125,2348,137,360,0,0,224,224
1530,1531,1,1,5,,0,84.2934,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7712,5,1,1965,2188,538,761,0,0,224,224
1531,1532,1,1,5,,0,85.0687,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,21,1,7411,6,0,849,1072,1615,1711,0,0,224,97
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,22,0,7712,5,1,397,620,0,126,0,97,224,127
1532,1533,1,1,5,,0,81.8394,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7714,5,1,2062,2285,567,790,0,0,224,224
1533,1534,1,1,6,,0,81.1231,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7715,6,1,1078,1301,1288,1511,0,0,224,224
1534,1535,1,1,5,,0,80.0919,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,21,1,7415,6,0,1294,1517,1633,1711,0,0,224,79
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,22,0,7716,5,1,730,953,0,144,0,79,224,145
1535,1536,1,1,6,,0,78.3696,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7717,6,1,1778,2001,704,927,0,0,224,224
1536,1537,1,1,6,,0,78.8183,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7717,6,1,871,1094,319,542,0,0,224,224
1537,1538,1,1,6,,0,76.6555,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7719,6,1,382,605,1404,1627,0,0,224,224
1538,1539,1,1,5,,0,75.0136,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7720,5,1,1268,1491,650,873,0,0,224,224
1539,1540,1,1,6,,0,74.1821,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7721,6,1,516,739,1545,1711,0,0,224,167
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,8018,5,0,1226,1449,0,56,0,167,224,57
1540,1541,1,1,5,,0,72.3083,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7722,5,1,1872,2095,1308,1531,0,0,224,224
1541,1542,1,1,5,,0,72.7448,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7722,5,1,990,1213,1103,1326,0,0,224,224
1542,1543,1,1,5,,0,72.2902,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7722,5,1,1907,2130,601,824,0,0,224,224
1543,1544,1,1,5,,0,72.7199,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7722,5,1,1039,1262,648,871,0,0,224,224
1544,1545,1,1,5,,0,72.8461,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7722,5,1,783,1006,407,630,0,0,224,224
1545,1546,1,1,5,,0,72.0992,0,0,3,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,21,1,7422,5,0,612,835,1646,1711,0,0,224,66
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,2,22,0,7722,5,1,2293,2430,0,157,0,66,138,158
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,22,2,7723,6,0,0,85,0,157,138,66,86,158
1546,1547,1,1,5,,0,70.3139,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,22,0,7724,5,1,1039,1262,1546,1711,0,0,224,166
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,23,1,8021,6,0,1657,1880,0,57,0,166,224,58
1547,1548,1,1,6,,0,68.764,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7725,6,1,1736,1959,1206,1429,0,0,224,224
1548,1549,1,1,6,,0,68.5717,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7725,6,1,2123,2346,1076,1299,0,0,224,224
1549,1550,1,1,5,,0,67.9348,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7726,5,1,981,1204,1286,1509,0,0,224,224
1550,1551,1,1,6,,0,66.1982,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7727,6,1,2054,2277,1104,1327,0,0,224,224
1551,1552,1,1,5,,0,64.8744,0,0,3,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,21,1,7428,5,0,779,1002,1689,1711,0,0,224,23
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,2,22,0,7728,5,1,2295,2430,0,200,0,23,136,201
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,22,2,7729,6,0,0,87,0,200,136,23,88,201
1552,1553,1,1,6,,0,64.5698,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7729,6,1,477,700,290,513,0,0,224,224
1553,1554,1,1,6,,0,63.6939,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,22,0,7729,6,1,2247,2430,139,362,0,0,184,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,1,7730,5,0,0,39,139,362,184,0,40,224
1554,1555,1,1,5,,0,63.1409,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7730,5,1,932,1155,901,1124,0,0,224,224
1555,1556,1,1,5,,0,63.2065,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7730,5,1,801,1024,135,358,0,0,224,224
1556,1557,1,1,5,,0,62.8687,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,21,1,7430,5,0,15,238,1695,1711,0,0,224,17
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,22,0,7730,5,1,1480,1703,0,206,0,17,224,207
1557,1558,1,1,6,,0,61.4562,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7731,6,1,1903,2126,461,684,0,0,224,224
1558,1559,1,1,6,,0,59.0238,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7733,6,1,1951,2174,1292,1515,0,0,224,224
1559,1560,1,1,5,,0,58.0556,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7734,5,1,1477,1700,591,814,0,0,224,224
1560,1561,1,1,5,,0,56.1351,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7736,5,1,493,716,1312,1535,0,0,224,224
1561,1562,1,1,5,,0,55.7958,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7736,5,1,1176,1399,944,1167,0,0,224,224
1562,1563,1,1,5,,0,56.2391,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7736,5,1,282,505,551,774,0,0,224,224
1563,1564,1,1,5,,0,53.7057,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7738,5,1,530,753,80,303,0,0,224,224
1564,1565,1,1,5,,0,50.9735,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,0,7740,5,1,1183,1406,341,564,0,0,224,224
1565,1566,1,1,6,,0,49.2218,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,22,0,7741,6,1,2288,2430,1297,1520,0,0,143,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,22,1,7742,5,0,0,80,1297,1520,143,0,81,224
1566,1567,1,1,6,,0,50.1056,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
